ablation_index,sample_id,track_c_status,variant,variant_status,variant_execution_status,variant_success,variant_progress_score,variant_elapsed_s,case_dir,updated_at
13,CommenSence/select_billiards_common_sense/example89,C1_qwen_guided_condition_failure,R1,C0_qwen_guided_success,completed,True,1.0,59.42185020446777,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\CommenSence\select_billiards_common_sense\example89,2026-05-30 20:41:45
14,CommenSence/select_billiards_common_sense/example92,C1_qwen_guided_condition_failure,R1,C0_qwen_guided_success,completed,True,1.0,63.16844391822815,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\CommenSence\select_billiards_common_sense\example92,2026-05-30 20:42:51
15,CommenSence/select_billiards_common_sense/example99,C1_qwen_guided_condition_failure,R1,C1_qwen_guided_condition_failure,completed,False,0.5,55.72587585449219,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\CommenSence\select_billiards_common_sense\example99,2026-05-30 20:43:49
16,CommenSence/select_chemistry_tube_common_sense/example82,C1_qwen_guided_condition_failure,R1,C1_qwen_guided_condition_failure,completed,False,0.5,46.18442487716675,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\CommenSence\select_chemistry_tube_common_sense\example82,2026-05-30 20:44:38
17,CommenSence/select_drink_common_sense/example1,C1_qwen_guided_condition_failure,R1,C0_qwen_guided_success,completed,True,1.0,43.641772747039795,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\CommenSence\select_drink_common_sense\example1,2026-05-30 20:45:24
18,CommenSence/select_drink_common_sense/example11,C1_qwen_guided_condition_failure,R1,C0_qwen_guided_success,completed,True,1.0,45.7283890247345,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\CommenSence\select_drink_common_sense\example11,2026-05-30 20:46:12
19,CommenSence/select_drink_common_sense/example67,C1_qwen_guided_condition_failure,R1,C1_qwen_guided_condition_failure,completed,False,0.0,53.54139590263367,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\CommenSence\select_drink_common_sense\example67,2026-05-30 20:47:08
20,CommenSence/select_drink_common_sense/example95,C1_qwen_guided_condition_failure,R1,C1_qwen_guided_condition_failure,completed,False,0.0,56.43989872932434,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\CommenSence\select_drink_common_sense\example95,2026-05-30 20:48:08
21,CommenSence/select_drink_common_sense/example96,C1_qwen_guided_condition_failure,R1,C1_qwen_guided_condition_failure,completed,False,0.5,54.26722431182861,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\CommenSence\select_drink_common_sense\example96,2026-05-30 20:49:05
22,CommenSence/select_fruit_common_sense/example3,C1_qwen_guided_condition_failure,R1,C1_qwen_guided_condition_failure,completed,False,0.5,73.60853791236877,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\CommenSence\select_fruit_common_sense\example3,2026-05-30 20:50:20
23,CommenSence/select_fruit_common_sense/example30,C1_qwen_guided_condition_failure,R1,C1_qwen_guided_condition_failure,completed,False,0.5,72.23934435844421,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\CommenSence\select_fruit_common_sense\example30,2026-05-30 20:51:35
24,CommenSence/select_fruit_common_sense/example32,C1_qwen_guided_condition_failure,R1,C1_qwen_guided_condition_failure,completed,False,0.5,66.58984732627869,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\CommenSence\select_fruit_common_sense\example32,2026-05-30 20:52:44
25,CommenSence/select_fruit_common_sense/example93,C1_qwen_guided_condition_failure,R1,C1_qwen_guided_condition_failure,completed,False,0.5,60.42598748207092,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\CommenSence\select_fruit_common_sense\example93,2026-05-30 20:53:47
26,CommenSence/select_nth_largest_poker/example16,C1_qwen_guided_condition_failure,R1,C1_qwen_guided_condition_failure,completed,False,0.3333333333333333,86.1198091506958,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\CommenSence\select_nth_largest_poker\example16,2026-05-30 20:55:15
27,CommenSence/select_nth_largest_poker/example22,C1_qwen_guided_condition_failure,R1,C1_qwen_guided_condition_failure,completed,False,0.3333333333333333,81.58203434944153,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\CommenSence\select_nth_largest_poker\example22,2026-05-30 20:56:39
28,CommenSence/select_nth_largest_poker/example24,C1_qwen_guided_condition_failure,R1,C3_entity_mapping_failure,not_run_conversion_failed,,,,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\CommenSence\select_nth_largest_poker\example24,2026-05-30 20:56:39
29,CommenSence/select_nth_largest_poker/example27,C1_qwen_guided_condition_failure,R1,C1_qwen_guided_condition_failure,completed,False,0.3333333333333333,69.03269028663635,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\CommenSence\select_nth_largest_poker\example27,2026-05-30 20:57:51
30,CommenSence/select_nth_largest_poker/example30,C1_qwen_guided_condition_failure,R1,C0_qwen_guided_success,completed,True,1.0,65.44488954544067,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\CommenSence\select_nth_largest_poker\example30,2026-05-30 20:58:59
31,CommenSence/select_nth_largest_poker/example48,C1_qwen_guided_condition_failure,R1,C1_qwen_guided_condition_failure,completed,False,0.3333333333333333,68.0138292312622,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\CommenSence\select_nth_largest_poker\example48,2026-05-30 21:00:09
32,CommenSence/select_nth_largest_poker/example54,C1_qwen_guided_condition_failure,R1,C1_qwen_guided_condition_failure,completed,False,0.3333333333333333,82.87592673301697,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\CommenSence\select_nth_largest_poker\example54,2026-05-30 21:01:35
33,CommenSence/select_nth_largest_poker/example65,C1_qwen_guided_condition_failure,R1,C1_qwen_guided_condition_failure,completed,False,0.3333333333333333,70.71581101417542,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\CommenSence\select_nth_largest_poker\example65,2026-05-30 21:02:48
34,CommenSence/select_nth_largest_poker/example66,C1_qwen_guided_condition_failure,R1,C1_qwen_guided_condition_failure,completed,False,0.3333333333333333,68.72796082496643,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\CommenSence\select_nth_largest_poker\example66,2026-05-30 21:03:59
35,CommenSence/select_nth_largest_poker/example68,C1_qwen_guided_condition_failure,R1,C1_qwen_guided_condition_failure,completed,False,0.3333333333333333,80.13375616073608,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\CommenSence\select_nth_largest_poker\example68,2026-05-30 21:05:22
36,CommenSence/select_nth_largest_poker/example76,C1_qwen_guided_condition_failure,R1,C3_entity_mapping_failure,not_run_conversion_failed,,,,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\CommenSence\select_nth_largest_poker\example76,2026-05-30 21:05:22
37,CommenSence/select_nth_largest_poker/example83,C1_qwen_guided_condition_failure,R1,C1_qwen_guided_condition_failure,completed,False,0.3333333333333333,75.53998017311096,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\CommenSence\select_nth_largest_poker\example83,2026-05-30 21:06:40
38,CommenSence/select_nth_largest_poker/example85,C1_qwen_guided_condition_failure,R1,C1_qwen_guided_condition_failure,completed,False,0.3333333333333333,77.41183924674988,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\CommenSence\select_nth_largest_poker\example85,2026-05-30 21:08:00
39,CommenSence/select_nth_largest_poker/example92,C1_qwen_guided_condition_failure,R1,C1_qwen_guided_condition_failure,completed,False,0.3333333333333333,72.44896864891052,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\CommenSence\select_nth_largest_poker\example92,2026-05-30 21:09:15
40,CommenSence/select_nth_largest_poker/example95,C1_qwen_guided_condition_failure,R1,C1_qwen_guided_condition_failure,completed,False,0.3333333333333333,82.25391626358032,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\CommenSence\select_nth_largest_poker\example95,2026-05-30 21:10:39
41,CommenSence/select_nth_largest_poker/example96,C1_qwen_guided_condition_failure,R1,C1_qwen_guided_condition_failure,completed,False,0.3333333333333333,79.5091552734375,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\CommenSence\select_nth_largest_poker\example96,2026-05-30 21:12:01
42,CommenSence/select_toy_common_sense/example13,C1_qwen_guided_condition_failure,R1,C3_entity_mapping_failure,not_run_conversion_failed,,,,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\CommenSence\select_toy_common_sense\example13,2026-05-30 21:12:01
43,M&T/add_condiment/example54,C1_qwen_guided_condition_failure,R1,C1_qwen_guided_condition_failure,completed,False,0.6666666666666666,159.0318524837494,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\M&T\add_condiment\example54,2026-05-30 21:14:43
44,M&T/insert_flower/example1,C1_qwen_guided_condition_failure,R1,C0_qwen_guided_success,completed,True,1.0,82.21378898620605,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\M&T\insert_flower\example1,2026-05-30 21:16:08
45,M&T/insert_flower/example14,C1_qwen_guided_condition_failure,R1,C0_qwen_guided_success,completed,True,1.0,64.32659459114075,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\M&T\insert_flower\example14,2026-05-30 21:17:15
46,M&T/insert_flower/example24,C1_qwen_guided_condition_failure,R1,C0_qwen_guided_success,completed,True,1.0,80.65118956565857,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\M&T\insert_flower\example24,2026-05-30 21:18:39
47,M&T/insert_flower/example50,C1_qwen_guided_condition_failure,R1,C1_qwen_guided_condition_failure,completed,False,0.5,71.107102394104,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\M&T\insert_flower\example50,2026-05-30 21:19:52
48,M&T/insert_flower/example51,C1_qwen_guided_condition_failure,R1,C1_qwen_guided_condition_failure,completed,False,0.5,86.00372958183289,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\M&T\insert_flower\example51,2026-05-30 21:21:21
49,M&T/insert_flower/example93,C1_qwen_guided_condition_failure,R1,C0_qwen_guided_success,completed,True,1.0,84.17282938957214,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\M&T\insert_flower\example93,2026-05-30 21:22:48
50,M&T/select_billiards/example1,C1_qwen_guided_condition_failure,R1,C1_qwen_guided_condition_failure,completed,False,0.5,32.67438983917236,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\M&T\select_billiards\example1,2026-05-30 21:23:23
51,M&T/select_billiards/example15,C1_qwen_guided_condition_failure,R1,C3_entity_mapping_failure,not_run_conversion_failed,,,,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\M&T\select_billiards\example15,2026-05-30 21:23:23
52,M&T/select_billiards/example17,C1_qwen_guided_condition_failure,R1,C3_entity_mapping_failure,not_run_conversion_failed,,,,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\M&T\select_billiards\example17,2026-05-30 21:23:23
53,M&T/select_billiards/example18,C1_qwen_guided_condition_failure,R1,C3_entity_mapping_failure,not_run_conversion_failed,,,,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\M&T\select_billiards\example18,2026-05-30 21:23:23
54,M&T/select_billiards/example2,C1_qwen_guided_condition_failure,R1,C3_entity_mapping_failure,not_run_conversion_failed,,,,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\M&T\select_billiards\example2,2026-05-30 21:23:23
55,M&T/select_billiards/example22,C1_qwen_guided_condition_failure,R1,C3_entity_mapping_failure,not_run_conversion_failed,,,,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\M&T\select_billiards\example22,2026-05-30 21:23:23
56,M&T/select_billiards/example26,C1_qwen_guided_condition_failure,R1,C3_entity_mapping_failure,not_run_conversion_failed,,,,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\M&T\select_billiards\example26,2026-05-30 21:23:23
57,M&T/select_billiards/example3,C1_qwen_guided_condition_failure,R1,C3_entity_mapping_failure,not_run_conversion_failed,,,,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\M&T\select_billiards\example3,2026-05-30 21:23:23
58,M&T/select_billiards/example31,C1_qwen_guided_condition_failure,R1,C3_entity_mapping_failure,not_run_conversion_failed,,,,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\M&T\select_billiards\example31,2026-05-30 21:23:23
59,M&T/select_billiards/example35,C1_qwen_guided_condition_failure,R1,C3_entity_mapping_failure,not_run_conversion_failed,,,,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\M&T\select_billiards\example35,2026-05-30 21:23:23
60,M&T/select_billiards/example36,C1_qwen_guided_condition_failure,R1,C3_entity_mapping_failure,not_run_conversion_failed,,,,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\M&T\select_billiards\example36,2026-05-30 21:23:23
61,M&T/select_billiards/example39,C1_qwen_guided_condition_failure,R1,C1_qwen_guided_condition_failure,completed,False,0.5,30.70338273048401,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\M&T\select_billiards\example39,2026-05-30 21:23:56
62,M&T/select_billiards/example44,C1_qwen_guided_condition_failure,R1,C3_entity_mapping_failure,not_run_conversion_failed,,,,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\M&T\select_billiards\example44,2026-05-30 21:23:56
63,M&T/select_billiards/example48,C1_qwen_guided_condition_failure,R1,C3_entity_mapping_failure,not_run_conversion_failed,,,,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\M&T\select_billiards\example48,2026-05-30 21:23:56
64,M&T/select_billiards/example57,C1_qwen_guided_condition_failure,R1,C3_entity_mapping_failure,not_run_conversion_failed,,,,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\M&T\select_billiards\example57,2026-05-30 21:23:56
65,M&T/select_billiards/example59,C1_qwen_guided_condition_failure,R1,C1_qwen_guided_condition_failure,completed,False,0.5,30.38208317756653,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\M&T\select_billiards\example59,2026-05-30 21:24:29
66,M&T/select_billiards/example71,C1_qwen_guided_condition_failure,R1,C3_entity_mapping_failure,not_run_conversion_failed,,,,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\M&T\select_billiards\example71,2026-05-30 21:24:29
67,M&T/select_billiards/example73,C1_qwen_guided_condition_failure,R1,C3_entity_mapping_failure,not_run_conversion_failed,,,,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\M&T\select_billiards\example73,2026-05-30 21:24:29
68,M&T/select_billiards/example78,C1_qwen_guided_condition_failure,R1,C3_entity_mapping_failure,not_run_conversion_failed,,,,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\M&T\select_billiards\example78,2026-05-30 21:24:29
69,M&T/select_billiards/example83,C1_qwen_guided_condition_failure,R1,C1_qwen_guided_condition_failure,completed,False,0.5,28.66152286529541,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\M&T\select_billiards\example83,2026-05-30 21:25:01
70,M&T/select_billiards/example90,C1_qwen_guided_condition_failure,R1,C0_qwen_guided_success,completed,True,1.0,55.0420823097229,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\M&T\select_billiards\example90,2026-05-30 21:25:58
71,M&T/select_billiards/example91,C1_qwen_guided_condition_failure,R1,C3_entity_mapping_failure,not_run_conversion_failed,,,,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\M&T\select_billiards\example91,2026-05-30 21:25:58
72,M&T/select_book/example45,C1_qwen_guided_condition_failure,R1,C0_qwen_guided_success,completed,True,1.0,37.99468684196472,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\M&T\select_book\example45,2026-05-30 21:26:39
73,M&T/select_book/example5,C1_qwen_guided_condition_failure,R1,C1_qwen_guided_condition_failure,completed,False,0.5,49.232882261276245,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\M&T\select_book\example5,2026-05-30 21:27:31
74,M&T/select_book/example79,C1_qwen_guided_condition_failure,R1,C0_qwen_guided_success,completed,True,1.0,56.28737688064575,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\M&T\select_book\example79,2026-05-30 21:28:30
75,M&T/select_book/example83,C1_qwen_guided_condition_failure,R1,C1_qwen_guided_condition_failure,completed,False,0.5,58.71333932876587,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\M&T\select_book\example83,2026-05-30 21:29:32
76,M&T/select_book/example90,C1_qwen_guided_condition_failure,R1,C1_qwen_guided_condition_failure,completed,False,0.0,51.84276509284973,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\M&T\select_book\example90,2026-05-30 21:30:26
77,M&T/select_book/example94,C1_qwen_guided_condition_failure,R1,C0_qwen_guided_success,completed,True,1.0,48.36068844795227,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\M&T\select_book\example94,2026-05-30 21:31:17
78,M&T/select_book/example96,C1_qwen_guided_condition_failure,R1,C3_entity_mapping_failure,not_run_conversion_failed,,,,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\M&T\select_book\example96,2026-05-30 21:31:17
79,M&T/select_chemistry_tube/example55,C1_qwen_guided_condition_failure,R1,C0_qwen_guided_success,completed,True,1.0,34.06754755973816,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\M&T\select_chemistry_tube\example55,2026-05-30 21:31:54
80,M&T/select_chemistry_tube/example69,C1_qwen_guided_condition_failure,R1,C1_qwen_guided_condition_failure,completed,False,0.5,39.807395696640015,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\M&T\select_chemistry_tube\example69,2026-05-30 21:32:36
81,M&T/select_chemistry_tube/example75,C1_qwen_guided_condition_failure,R1,C1_qwen_guided_condition_failure,completed,False,0.5,46.293328523635864,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\M&T\select_chemistry_tube\example75,2026-05-30 21:33:25
82,M&T/select_chemistry_tube/example79,C1_qwen_guided_condition_failure,R1,C3_entity_mapping_failure,not_run_conversion_failed,,,,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\M&T\select_chemistry_tube\example79,2026-05-30 21:33:25
83,M&T/select_drink/example39,C1_qwen_guided_condition_failure,R1,C0_qwen_guided_success,completed,True,1.0,52.276774644851685,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\M&T\select_drink\example39,2026-05-30 21:34:20
84,M&T/select_drink/example52,C1_qwen_guided_condition_failure,R1,C1_qwen_guided_condition_failure,completed,False,0.5,55.49743175506592,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\M&T\select_drink\example52,2026-05-30 21:35:18
85,M&T/select_drink/example8,C1_qwen_guided_condition_failure,R1,C0_qwen_guided_success,completed,True,1.0,43.928903579711914,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\M&T\select_drink\example8,2026-05-30 21:36:05
86,M&T/select_fruit/example1,C1_qwen_guided_condition_failure,R1,C1_qwen_guided_condition_failure,completed,False,0.5,52.30494141578674,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\M&T\select_fruit\example1,2026-05-30 21:36:59
87,M&T/select_fruit/example2,C1_qwen_guided_condition_failure,R1,C1_qwen_guided_condition_failure,completed,False,0.5,59.49684810638428,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\M&T\select_fruit\example2,2026-05-30 21:38:01
88,M&T/select_fruit/example47,C1_qwen_guided_condition_failure,R1,C0_qwen_guided_success,completed,True,1.0,78.64241623878479,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\M&T\select_fruit\example47,2026-05-30 21:39:23
89,M&T/select_fruit/example50,C1_qwen_guided_condition_failure,R1,C1_qwen_guided_condition_failure,completed,False,0.5,56.29817342758179,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\M&T\select_fruit\example50,2026-05-30 21:40:22
90,M&T/select_fruit/example91,C1_qwen_guided_condition_failure,R1,C1_qwen_guided_condition_failure,completed,False,0.5,65.04865789413452,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\M&T\select_fruit\example91,2026-05-30 21:41:29
91,M&T/select_poker/example25,C1_qwen_guided_condition_failure,R1,C0_qwen_guided_success,completed,True,1.0,55.2710599899292,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\M&T\select_poker\example25,2026-05-30 21:42:27
92,M&T/select_poker/example36,C1_qwen_guided_condition_failure,R1,C1_qwen_guided_condition_failure,completed,False,0.3333333333333333,61.66114616394043,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\M&T\select_poker\example36,2026-05-30 21:43:31
93,M&T/select_poker/example78,C1_qwen_guided_condition_failure,R1,C1_qwen_guided_condition_failure,completed,False,0.3333333333333333,58.50301265716553,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\M&T\select_poker\example78,2026-05-30 21:44:32
94,M&T/select_poker/example95,C1_qwen_guided_condition_failure,R1,C0_qwen_guided_success,completed,True,1.0,58.37401032447815,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\M&T\select_poker\example95,2026-05-30 21:45:33
95,Semantic/insert_flower_semantic/example70,C1_qwen_guided_condition_failure,R1,C0_qwen_guided_success,completed,True,1.0,71.27778005599976,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\Semantic\insert_flower_semantic\example70,2026-05-30 21:46:47
96,Semantic/select_book_semantic/example14,C1_qwen_guided_condition_failure,R1,C1_qwen_guided_condition_failure,completed,False,0.0,54.5771644115448,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\Semantic\select_book_semantic\example14,2026-05-30 21:47:44
97,Semantic/select_book_semantic/example30,C1_qwen_guided_condition_failure,R1,C1_qwen_guided_condition_failure,completed,False,0.5,52.48130750656128,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\Semantic\select_book_semantic\example30,2026-05-30 21:48:39
98,Semantic/select_book_semantic/example39,C1_qwen_guided_condition_failure,R1,C0_qwen_guided_success,completed,True,1.0,59.729745864868164,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\Semantic\select_book_semantic\example39,2026-05-30 21:49:41
99,Semantic/select_book_semantic/example42,C1_qwen_guided_condition_failure,R1,C2_qwen_conversion_failure,not_run_conversion_failed,,,,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\Semantic\select_book_semantic\example42,2026-05-30 21:49:41
100,Semantic/select_book_semantic/example53,C1_qwen_guided_condition_failure,R1,C0_qwen_guided_success,completed,True,1.0,39.46369242668152,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\Semantic\select_book_semantic\example53,2026-05-30 21:50:23
101,Semantic/select_book_semantic/example62,C1_qwen_guided_condition_failure,R1,C0_qwen_guided_success,completed,True,1.0,34.31702494621277,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\Semantic\select_book_semantic\example62,2026-05-30 21:51:00
102,Semantic/select_book_semantic/example67,C1_qwen_guided_condition_failure,R1,C2_qwen_conversion_failure,not_run_conversion_failed,,,,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\Semantic\select_book_semantic\example67,2026-05-30 21:51:00
